luajit	/Users/timm/gits/moot/optimize/misc/Wine_quality.csv	0.04	0.04	4276224	0
python3	/Users/timm/gits/moot/optimize/sales_data/Marketing_Analytics.csv	1.66	1.66	27197440	0
pypy3	/Users/timm/gits/moot/optimize/sales_data/Marketing_Analytics.csv	0.42	0.41	63324160	0
lua	/Users/timm/gits/moot/optimize/sales_data/Marketing_Analytics.csv	0.39	0.39	10600448	0
luajit	/Users/timm/gits/moot/optimize/sales_data/Marketing_Analytics.csv	0.10	0.1	7356416	0
python3	/Users/timm/gits/moot/optimize/systems/BDBC.csv	1.51	1.5	26804224	0
pypy3	/Users/timm/gits/moot/optimize/systems/BDBC.csv	0.41	0.41	61390848	0
lua	/Users/timm/gits/moot/optimize/systems/BDBC.csv	0.10	0.1	7733248	0
luajit	/Users/timm/gits/moot/optimize/systems/BDBC.csv	0.05	0.05	6062080	0
python3	/Users/timm/gits/moot/optimize/config/SS-Q.csv	1.53	1.51	26836992	0
pypy3	/Users/timm/gits/moot/optimize/config/SS-Q.csv	0.44	0.43	59080704	0
lua	/Users/timm/gits/moot/optimize/config/SS-Q.csv	0.14	0.14	6340608	0
luajit	/Users/timm/gits/moot/optimize/config/SS-Q.csv	0.06	0.06	5357568	0
python3	/Users/timm/gits/moot/optimize/config/sol-6d-c2-obj1.csv	1.51	1.51	27099136	0
pypy3	/Users/timm/gits/moot/optimize/config/sol-6d-c2-obj1.csv	0.40	0.4	64339968	0
lua	/Users/timm/gits/moot/optimize/config/sol-6d-c2-obj1.csv	0.12	0.12	5734400	0
luajit	/Users/timm/gits/moot/optimize/config/sol-6d-c2-obj1.csv	0.05	0.05	4620288	0
python3	/Users/timm/gits/moot/optimize/config/wc-6d-c1-obj1.csv	1.51	1.5	27131904	0
pypy3	/Users/timm/gits/moot/optimize/config/wc-6d-c1-obj1.csv	0.41	0.41	65568768	0
lua	/Users/timm/gits/moot/optimize/config/wc-6d-c1-obj1.csv	0.12	0.12	5685248	0
luajit	/Users/timm/gits/moot/optimize/config/wc-6d-c1-obj1.csv	0.05	0.04	6307840	0
python3	/Users/timm/gits/moot/optimize/config/SS-K.csv	1.51	1.51	27131904	0
pypy3	/Users/timm/gits/moot/optimize/config/SS-K.csv	0.43	0.42	63143936	0
lua	/Users/timm/gits/moot/optimize/config/SS-K.csv	0.13	0.12	5701632	0
luajit	/Users/timm/gits/moot/optimize/config/SS-K.csv	0.05	0.05	5062656	0
python3	/Users/timm/gits/moot/optimize/health_data/Life_Expectancy_Data.csv	1.60	1.59	28704768	0
pypy3	/Users/timm/gits/moot/optimize/health_data/Life_Expectancy_Data.csv	0.48	0.47	69451776	0
lua	/Users/timm/gits/moot/optimize/health_data/Life_Expectancy_Data.csv	0.34	0.33	7585792	0
luajit	/Users/timm/gits/moot/optimize/health_data/Life_Expectancy_Data.csv	0.11	0.11	6750208	0
python3	/Users/timm/gits/moot/optimize/config/SS-R.csv	1.57	1.54	27148288	0
pypy3	/Users/timm/gits/moot/optimize/config/SS-R.csv	0.44	0.43	62537728	0
lua	/Users/timm/gits/moot/optimize/config/SS-R.csv	0.15	0.14	6471680	0
luajit	/Users/timm/gits/moot/optimize/config/SS-R.csv	0.07	0.07	5455872	0
python3	/Users/timm/gits/moot/optimize/config/HSMGP_num.csv	1.52	1.52	28721152	0
pypy3	/Users/timm/gits/moot/optimize/config/HSMGP_num.csv	0.42	0.41	61112320	0
lua	/Users/timm/gits/moot/optimize/config/HSMGP_num.csv	0.18	0.17	6848512	0
luajit	/Users/timm/gits/moot/optimize/config/HSMGP_num.csv	0.08	0.08	6242304	0
python3	/Users/timm/gits/moot/optimize/config/rs-6d-c3_obj1.csv	1.53	1.51	27754496	0
pypy3	/Users/timm/gits/moot/optimize/config/rs-6d-c3_obj1.csv	0.43	0.43	65421312	0
lua	/Users/timm/gits/moot/optimize/config/rs-6d-c3_obj1.csv	0.17	0.16	6356992	0
luajit	/Users/timm/gits/moot/optimize/config/rs-6d-c3_obj1.csv	0.07	0.06	5521408	0
python3	/Users/timm/gits/moot/optimize/config/rs-6d-c3_obj2.csv	1.51	1.51	27672576	0
pypy3	/Users/timm/gits/moot/optimize/config/rs-6d-c3_obj2.csv	0.41	0.4	63373312	0
lua	/Users/timm/gits/moot/optimize/config/rs-6d-c3_obj2.csv	0.50	0.27	5636096	0
luajit	/Users/timm/gits/moot/optimize/config/rs-6d-c3_obj2.csv	0.16	0.12	5079040	0
python3	/Users/timm/gits/moot/optimize/config/SS-S.csv	1.68	1.62	26951680	0
pypy3	/Users/timm/gits/moot/optimize/config/SS-S.csv	0.43	0.42	63307776	0
lua	/Users/timm/gits/moot/optimize/config/SS-S.csv	0.17	0.17	5849088	0
luajit	/Users/timm/gits/moot/optimize/config/SS-S.csv	0.07	0.06	5062656	0
python3	/Users/timm/gits/moot/optimize/config/SS-J.csv	1.51	1.51	27426816	0
pypy3	/Users/timm/gits/moot/optimize/config/SS-J.csv	0.42	0.42	63651840	0
lua	/Users/timm/gits/moot/optimize/config/SS-J.csv	0.17	0.17	5881856	0
luajit	/Users/timm/gits/moot/optimize/config/SS-J.csv	0.06	0.06	6897664	0
python3	/Users/timm/gits/moot/optimize/systems/deeparch.csv	1.54	1.52	27295744	0
pypy3	/Users/timm/gits/moot/optimize/systems/deeparch.csv	0.38	0.37	60751872	0
lua	/Users/timm/gits/moot/optimize/systems/deeparch.csv	0.14	0.14	6946816	0
luajit	/Users/timm/gits/moot/optimize/systems/deeparch.csv	0.07	0.07	6930432	0
python3	/Users/timm/gits/moot/optimize/systems/redis.csv	1.52	1.52	27721728	0
pypy3	/Users/timm/gits/moot/optimize/systems/redis.csv	0.39	0.39	62980096	0
lua	/Users/timm/gits/moot/optimize/systems/redis.csv	0.25	0.24	7192576	0
luajit	/Users/timm/gits/moot/optimize/systems/redis.csv	0.09	0.08	7176192	0
python3	/Users/timm/gits/moot/optimize/config/SS-U.csv	1.53	1.53	27541504	0
pypy3	/Users/timm/gits/moot/optimize/config/SS-U.csv	0.40	0.4	61538304	0
lua	/Users/timm/gits/moot/optimize/config/SS-U.csv	0.23	0.23	10305536	0
luajit	/Users/timm/gits/moot/optimize/config/SS-U.csv	0.11	0.11	8634368	0
python3	/Users/timm/gits/moot/optimize/config/SQL_AllMeasurements.csv	1.60	1.58	28360704	0
pypy3	/Users/timm/gits/moot/optimize/config/SQL_AllMeasurements.csv	0.42	0.4	60358656	0
lua	/Users/timm/gits/moot/optimize/config/SQL_AllMeasurements.csv	0.37	0.37	14893056	0
luajit	/Users/timm/gits/moot/optimize/config/SQL_AllMeasurements.csv	0.16	0.15	11501568	0
python3	/Users/timm/gits/moot/optimize/test/dataset120.csv	1.56	1.54	28491776	0
pypy3	/Users/timm/gits/moot/optimize/test/dataset120.csv	0.49	0.48	68812800	0
lua	/Users/timm/gits/moot/optimize/test/dataset120.csv	0.31	0.3	8241152	0
luajit	/Users/timm/gits/moot/optimize/test/dataset120.csv	0.12	0.12	7241728	0
python3	/Users/timm/gits/moot/optimize/test/dataset600.csv	1.54	1.53	28164096	0
pypy3	/Users/timm/gits/moot/optimize/test/dataset600.csv	0.49	0.48	68878336	0
lua	/Users/timm/gits/moot/optimize/test/dataset600.csv	0.31	0.3	10321920	0
luajit	/Users/timm/gits/moot/optimize/test/dataset600.csv	0.13	0.12	7962624	0
python3	/Users/timm/gits/moot/optimize/config/SS-T.csv	1.55	1.54	27410432	0
pypy3	/Users/timm/gits/moot/optimize/config/SS-T.csv	0.39	0.39	61620224	0
lua	/Users/timm/gits/moot/optimize/config/SS-T.csv	0.23	0.23	8126464	0
luajit	/Users/timm/gits/moot/optimize/config/SS-T.csv	0.10	0.1	7766016	0
python3	/Users/timm/gits/moot/optimize/systems/dconvert.csv	1.54	1.54	28098560	0
pypy3	/Users/timm/gits/moot/optimize/systems/dconvert.csv	0.40	0.39	58392576	0
lua	/Users/timm/gits/moot/optimize/systems/dconvert.csv	0.29	0.29	14729216	0
luajit	/Users/timm/gits/moot/optimize/systems/dconvert.csv	0.14	0.13	11239424	0
python3	/Users/timm/gits/moot/optimize/config/SS-V.csv	1.53	1.53	28524544	0
pypy3	/Users/timm/gits/moot/optimize/config/SS-V.csv	0.40	0.39	62685184	0
lua	/Users/timm/gits/moot/optimize/config/SS-V.csv	0.31	0.31	15515648	0
luajit	/Users/timm/gits/moot/optimize/config/SS-V.csv	0.16	0.15	11812864	0
python3	/Users/timm/gits/moot/optimize/financial_data/WA_Fn-UseC_-Telco-Customer-Churn.csv	1.60	1.59	29818880	0
pypy3	/Users/timm/gits/moot/optimize/financial_data/WA_Fn-UseC_-Telco-Customer-Churn.csv	0.42	0.42	69812224	0
lua	/Users/timm/gits/moot/optimize/financial_data/WA_Fn-UseC_-Telco-Customer-Churn.csv	0.42	0.41	15826944	0
luajit	/Users/timm/gits/moot/optimize/financial_data/WA_Fn-UseC_-Telco-Customer-Churn.csv	0.22	0.21	20135936	0
